DBA Name,Address,Latitude,Longitude,Community,IS_REAL_GROCERY,geometry
Chava Grocery,2349 S California Ave,41.8486261732396,-87.6952084176713,SOUTH LAWNDALE,False,POINT (-87.6952084176713 41.8486261732396)
"Malak Family Food Mart,Inc",5524 W North Ave,41.9095058755123,-87.7640483182749,AUSTIN,False,POINT (-87.7640483182749 41.9095058755123)
Excel,8643 S Racine Ave,41.7364803295356,-87.653209736898,AUBURN GRESHAM,False,POINT (-87.653209736898 41.7364803295356)
La Unidad Grocery Corp.,2658 W 21St St,41.8538965951118,-87.6929369543551,SOUTH LAWNDALE,False,POINT (-87.6929369543551 41.8538965951118)
Avenue Grocery Mart,4948 W Chicago Ave,41.8950791085534,-87.7502051598685,AUSTIN,False,POINT (-87.7502051598685 41.8950791085534)
H & Z Grocery Store,3638 W Wrightwood Ave,41.9283452513727,-87.7186708995361,LOGAN SQUARE,False,POINT (-87.7186708995361 41.9283452513727)
Cozy Corner Mart,2024 E 93Rd St,41.7262403487281,-87.574292261095,CALUMET HEIGHTS,False,POINT (-87.574292261095 41.7262403487281)
Mobil / Midway Gas Services Inc.,5448 W 55Th St,41.79289080889809,-87.7593837006822,GARFIELD RIDGE,False,POINT (-87.7593837006822 41.79289080889809)
Stony Island Mart Inc.,7448 S Stony Island Ave,41.7591238148959,-87.586294285414,SOUTH SHORE,False,POINT (-87.586294285414 41.7591238148959)
Ms. D'S Candy Shop,519 W 103Rd St,41.7068923841976,-87.6362656274305,ROSELAND,False,POINT (-87.6362656274305 41.7068923841976)
Corner Food,1626 W 79Th St,41.7504489085448,-87.6646237830372,AUBURN GRESHAM,False,POINT (-87.6646237830372 41.7504489085448)
Lebail,2812 W Foster Ave,41.9759236789884,-87.699499441816,LINCOLN SQUARE,False,POINT (-87.699499441816 41.9759236789884)
Blessing Mini Mart,4067 W Fifth Ave,41.8722498509026,-87.7276679838246,WEST GARFIELD PARK,False,POINT (-87.7276679838246 41.8722498509026)
Baba $ Plus Market Inc.,7300 S Jeffery Blvd,41.76249139992,-87.5763675197342,SOUTH SHORE,False,POINT (-87.5763675197342 41.76249139992)
Wellness Natural Center Un Nuevo Dia,2003 W 47 Th St,41.8083972026602,-87.6749910872301,NEW CITY,False,POINT (-87.6749910872301 41.8083972026602)
S&D Mini Mart,5235 W Lake St,41.8871565047718,-87.7566045582978,AUSTIN,False,POINT (-87.7566045582978 41.8871565047718)
"Three Roosters, Inc",12247 S Halsted St,41.670971765422,-87.6415330496343,WEST PULLMAN,False,POINT (-87.6415330496343 41.670971765422)
Ana'S Food Mart.,11545 S Michigan Ave,41.6840084417181,-87.6205557681565,WEST PULLMAN,False,POINT (-87.6205557681565 41.6840084417181)
Division Food Market,4201 W Division St,41.9024792113194,-87.731344816667,HUMBOLDT PARK,False,POINT (-87.731344816667 41.9024792113194)
Michael Fish House,5622 W Division St,41.9022394189658,-87.7665751971663,AUSTIN,False,POINT (-87.7665751971663 41.9022394189658)
Mid City Cards And Gifts,1 S Wacker Dr,41.8818862274625,-87.6366183304802,LOOP,False,POINT (-87.6366183304802 41.8818862274625)
Division Sweet Tooth,3939 W Division St,41.9025716220086,-87.725324886537,HUMBOLDT PARK,False,POINT (-87.725324886537 41.9025716220086)
"Mason Mini Mart, Inc.",5935 W Madison St,41.8800019229656,-87.7731209088945,AUSTIN,False,POINT (-87.7731209088945 41.8800019229656)
"Three Stooges Food Mart, Inc",5933 W Madison Ave,41.8800047278035,-87.7729579400694,AUSTIN,False,POINT (-87.7729579400694 41.8800047278035)
"Community Food Center, Inc.",5701 S Sangamon St,41.7905242312923,-87.648559918038,ENGLEWOOD,False,POINT (-87.648559918038 41.7905242312923)
"Lulu Food Mart, Inc.",637 E 79Th St,41.7511154696891,-87.6086390248261,CHATHAM,False,POINT (-87.6086390248261 41.7511154696891)
Mam Produce & Meat Inc,658 E 75Th St,41.7586466666846,-87.6079060328041,GREATER GRAND CROSSING,False,POINT (-87.6079060328041 41.7586466666846)
7 Eleven #33956 J,1942 N Elston Ave,41.9174735853629,-87.6673400957761,LOGAN SQUARE,False,POINT (-87.6673400957761 41.9174735853629)
Citgo,1958 W 47Th St,41.808620458068496,-87.6746280125717,NEW CITY,False,POINT (-87.6746280125717 41.808620458068496)
Golo,1946-1958 W 47Th St,41.8086250452991,-87.6741229977666,NEW CITY,False,POINT (-87.6741229977666 41.8086250452991)
South Shore Food Market,7501 S Jeffery Blvd,41.7587872872946,-87.5759934845245,SOUTH SHORE,False,POINT (-87.5759934845245 41.7587872872946)
South Shore Pantry,2160 E 71St St,41.7663958418315,-87.5714689089219,SOUTH SHORE,False,POINT (-87.5714689089219 41.7663958418315)
Park Packing Co,4103 S Ashland Ave,41.8193987963064,-87.6650809078756,NEW CITY,False,POINT (-87.6650809078756 41.8193987963064)
Dollar Zone,2002-2010 W 51St St,41.8013416482106,-87.6746606618264,NEW CITY,False,POINT (-87.6746606618264 41.8013416482106)
"Joony Mart , Inc.",4947 N Kedzie Ave,41.9716644232015,-87.7084172231234,ALBANY PARK,False,POINT (-87.7084172231234 41.9716644232015)
K & G Food Mart Inc,2343-2345 E 71St St,41.7659282254469,-87.5672971898374,SOUTH SHORE,False,POINT (-87.5672971898374 41.7659282254469)
Divine Food Market,4445 N Broadway,41.9629903556778,-87.6557686521562,UPTOWN,False,POINT (-87.6557686521562 41.9629903556778)
Stock N Save,4535 W Armitage Ave,41.9168895902993,-87.7402105389093,HERMOSA,False,POINT (-87.7402105389093 41.9168895902993)
Eddie'S Food & Liquor,9807 S Cottage Grove Ave,41.71633044673,-87.6043502679803,PULLMAN,False,POINT (-87.6043502679803 41.71633044673)
"Juju Mini Mart, Inc",8444 S Ashland Ave,41.7399161806669,-87.6633158446652,AUBURN GRESHAM,False,POINT (-87.6633158446652 41.7399161806669)
American Dollar Plus Food Mart,5501 S Halsted St,41.7938739077473,-87.6450016109312,ENGLEWOOD,False,POINT (-87.6450016109312 41.7938739077473)
Elston Grocers,4348 N Elston Ave,41.9597503529509,-87.7282045456101,IRVING PARK,False,POINT (-87.7282045456101 41.9597503529509)
Marathon,1212 - 1224 W 59Th St,41.7869869983512,-87.6552954618445,WEST ENGLEWOOD,False,POINT (-87.6552954618445 41.7869869983512)
J & J Meat Co,2901 E 79Th St,41.7517858851858,-87.5540107270326,SOUTH CHICAGO,False,POINT (-87.5540107270326 41.7517858851858)
Garfield Citgo,300 W Garfield Blvd,41.7946228290113,-87.6330637632022,FULLER PARK,False,POINT (-87.6330637632022 41.7946228290113)
Merrill Food,2122 E 71St St,41.7663829618162,-87.5728640821814,SOUTH SHORE,False,POINT (-87.5728640821814 41.7663829618162)
Puerto Rico Food & Liquors,2559 W Augusta Blvd,41.8992215766277,-87.6917381162189,WEST TOWN,False,POINT (-87.6917381162189 41.8992215766277)
Health Food,8949 S Commercial Ave,41.7322794326914,-87.5511593601904,SOUTH CHICAGO,False,POINT (-87.5511593601904 41.7322794326914)
Khloe Mini Mart,5927 W Grand Ave,41.9202167801098,-87.7743521082259,BELMONT CRAGIN,False,POINT (-87.7743521082259 41.9202167801098)
"El Selecto Products, L.L.C.",10532 S Torrence Ave,41.7035950061973,-87.5597619273037,SOUTH DEERING,False,POINT (-87.5597619273037 41.7035950061973)
Ray'S Food Inc.,8701 S Marquette Ave,41.7372071045411,-87.5582058513668,SOUTH CHICAGO,False,POINT (-87.5582058513668 41.7372071045411)
Mario'S Market,2959 W Pershing Rd,41.822581732447,-87.6994105821475,BRIGHTON PARK,False,POINT (-87.6994105821475 41.822581732447)
83Rd Street Grocery,8357 S Buffalo Ave,41.7430796625925,-87.5440860566307,SOUTH CHICAGO,False,POINT (-87.5440860566307 41.7430796625925)
Dollar Tree #06407,2252 N Milwaukee Ave,41.9217953420155,-87.6957819435251,LOGAN SQUARE,False,POINT (-87.6957819435251 41.9217953420155)
Kikisnack Inc.,625 N Michigan Ave,41.893299544115905,-87.6240646968097,NEAR NORTH SIDE,False,POINT (-87.6240646968097 41.893299544115905)
Tbd,8700 S Yates Blvd,41.7372185979717,-87.5661760914667,AVALON PARK,False,POINT (-87.5661760914667 41.7372185979717)
Lake & Cicero Inc.,356 N Cicero Ave,41.8868512629192,-87.7456535196007,AUSTIN,False,POINT (-87.7456535196007 41.8868512629192)
Arista Foods,112 N May St,41.8834021215628,-87.6557252930927,NEAR WEST SIDE,False,POINT (-87.6557252930927 41.8834021215628)
Gateway Newstand,400 S La Salle St,41.876808320196,-87.6319163064075,LOOP,False,POINT (-87.6319163064075 41.876808320196)
"Frank'S Food Mart, Inc.",1200 W 63Rd St,41.7797176825565,-87.6545655245306,WEST ENGLEWOOD,False,POINT (-87.6545655245306 41.7797176825565)
Midway Cake Supples,6250 S Knox Ave,41.7787859588239,-87.7387840159708,CLEARING,False,POINT (-87.7387840159708 41.7787859588239)
Walgreens #10424,3934 W Diversey Ave,41.93191327307169,-87.7259805672887,AVONDALE,False,POINT (-87.7259805672887 41.93191327307169)
Sunrise Fresh Market 2,2722 N Milwaukee Ave,41.9305721482513,-87.7100999155063,LOGAN SQUARE,False,POINT (-87.7100999155063 41.9305721482513)
Owen +Alchemy,1211 W Webster Ave,41.921546447551,-87.6588163422309,LINCOLN PARK,False,POINT (-87.6588163422309 41.921546447551)
Express Convienence  & Express Abc Communicatins,1800 E 87Th St,41.7370976216593,-87.5805148384276,AVALON PARK,False,POINT (-87.5805148384276 41.7370976216593)
Southside Halal Meat Market & Grocery,8118 S Stony Island Ave,41.7472406020181,-87.5860251882879,AVALON PARK,False,POINT (-87.5860251882879 41.7472406020181)
Leo'S Food Mart,8559 S Ashland Ave,41.7377072023948,-87.6629680369272,AUBURN GRESHAM,False,POINT (-87.6629680369272 41.7377072023948)
Leo'S Food Mart,8557-8559 S Ashland Ave,41.7377623182945,-87.6629701924274,AUBURN GRESHAM,False,POINT (-87.6629701924274 41.7377623182945)
Cocktail Courier,1765 N Elston Ave,41.9147426090437,-87.6649783274387,WEST TOWN,False,POINT (-87.6649783274387 41.9147426090437)
Ed And Erv'S Centrella Food,2210 W Touhy Ave,42.0123532614753,-87.6866569784161,WEST RIDGE,False,POINT (-87.6866569784161 42.0123532614753)
Seaworld Food Market Inc,1130 W Argyle St,41.9733659209415,-87.659042385128,UPTOWN,False,POINT (-87.659042385128 41.9733659209415)
Dona Marce,3001 S Komensky Ave,41.8386202866097,-87.7254673294081,SOUTH LAWNDALE,False,POINT (-87.7254673294081 41.8386202866097)
Slims Pit Stop Conveience,5841 W Division St,41.901937054154,-87.7721183294982,AUSTIN,False,POINT (-87.7721183294982 41.901937054154)
La Princesa Grocery,3442 W 24Th St,41.8481668391528,-87.7117213572077,SOUTH LAWNDALE,False,POINT (-87.7117213572077 41.8481668391528)
Save A Lot,3418 S Halsted St,41.8321436051392,-87.646283964173,BRIDGEPORT,False,POINT (-87.646283964173 41.8321436051392)
Walgreens # 04936,4040 N Cicero Ave,41.954679405566,-87.747485316517,PORTAGE PARK,False,POINT (-87.747485316517 41.954679405566)
Un Cork It,393 E Illinois St,41.8909404294829,-87.6177123914006,NEAR NORTH SIDE,False,POINT (-87.6177123914006 41.8909404294829)
Walgreens,5036 S Cottage Grove Ave,41.8029905654675,-87.6065724076173,GRAND BOULEVARD,False,POINT (-87.6065724076173 41.8029905654675)
"Omar & Salma, Inc.",2800 E 76Th St,41.75819161551151,-87.5567978242453,SOUTH SHORE,False,POINT (-87.5567978242453 41.75819161551151)
Travel Traders #3127,151 W Adams St,41.8792900732957,-87.6323627252998,LOOP,False,POINT (-87.6323627252998 41.8792900732957)
"Busy Bee Food Mart, Inc.",5859 S Halsted St,41.787077098336,-87.6448234703883,ENGLEWOOD,False,POINT (-87.6448234703883 41.787077098336)
Ice For Less,3938 W North Ave,41.9100080401169,-87.7254384632608,HUMBOLDT PARK,False,POINT (-87.7254384632608 41.9100080401169)
Lake Point Market,505 N Lake Shore Dr,41.8912792934922,-87.6141075333302,NEAR NORTH SIDE,False,POINT (-87.6141075333302 41.8912792934922)
"Rufus Full Line Grocery Store & Deli,Llc",5747 W North Ave,41.9092104211989,-87.7701582959356,AUSTIN,False,POINT (-87.7701582959356 41.9092104211989)
Lyndale Foods Inc.,3756 W Lyndale St,41.921910729873,-87.7216074870823,LOGAN SQUARE,False,POINT (-87.7216074870823 41.921910729873)
The Pita House Bakery,3441 W Lawrence Ave,41.9682737576916,-87.7150390070548,ALBANY PARK,False,POINT (-87.7150390070548 41.9682737576916)
Little Lagos Markets,1420 W Devon St,41.9982349828499,-87.6664293781273,ROGERS PARK,False,POINT (-87.6664293781273 41.9982349828499)
Fadi #2 Mini Mart,256 W 59Th St,41.7873258282094,-87.6326491069434,ENGLEWOOD,False,POINT (-87.6326491069434 41.7873258282094)
"Alfonso'S Fresh Market, Inc.",5026 W Diversey Ave,41.9315610805661,-87.7526211937954,BELMONT CRAGIN,False,POINT (-87.7526211937954 41.9315610805661)
Windy City Produce Mart,3340 N Pulaski Rd,41.9420026663792,-87.7274198078274,IRVING PARK,False,POINT (-87.7274198078274 41.9420026663792)
Marthon Gas & Food Mart,4700 S Michigan Ave,41.8091935132013,-87.6229793064198,GRAND BOULEVARD,False,POINT (-87.6229793064198 41.8091935132013)
Dollar Tree #06417,4441 W Diversey Ave,41.9315300328514,-87.7384767496365,HERMOSA,False,POINT (-87.7384767496365 41.9315300328514)
Nyc Food & Cellular,8550 S Stony Island Ave,41.7390271854737,-87.5858406596727,AVALON PARK,False,POINT (-87.5858406596727 41.7390271854737)
"Dollar Tree Stores, Inc",2931 W Addison St,41.946539154846306,-87.7017691094408,AVONDALE,False,POINT (-87.7017691094408 41.946539154846306)
Skm Grocery,1455 W Devon Ave,41.99800373633649,-87.6676136591245,EDGEWATER,False,POINT (-87.6676136591245 41.99800373633649)
7- Eleven,125 S Clark St,41.8799885130462,-87.6306888410312,LOOP,False,POINT (-87.6306888410312 41.8799885130462)
D.C.S  Foods,3625 W Chicago Ave,41.8953401154502,-87.7174706554521,HUMBOLDT PARK,False,POINT (-87.7174706554521 41.8953401154502)
"Express Food Mart On 77Th, Inc",7701-7705 S Racine Ave,41.7540479040719,-87.6536852177273,AUBURN GRESHAM,False,POINT (-87.6536852177273 41.7540479040719)
Bandero Produce,13401 S Baltimore Ave,41.6517617629208,-87.5470126545996,HEGEWISCH,False,POINT (-87.5470126545996 41.6517617629208)
Km Mart,1149 E 95Th St,41.7220848044713,-87.5952703920388,PULLMAN,False,POINT (-87.5952703920388 41.7220848044713)
Remi Food Mart,7447 S South Shore Dr,41.7613054713937,-87.5577055153114,SOUTH SHORE,False,POINT (-87.5577055153114 41.7613054713937)
Tierra Caliente Market #2,2556 W Armitage Ave,41.917642826462,-87.6921699562562,LOGAN SQUARE,False,POINT (-87.6921699562562 41.917642826462)
Addison Food Mart,3000 W Addison St,41.9467634614346,-87.7029865904773,IRVING PARK,False,POINT (-87.7029865904773 41.9467634614346)
Englewood Marathon,6124 S Ashland Ave,41.7823407537692,-87.6644362100278,WEST ENGLEWOOD,False,POINT (-87.6644362100278 41.7823407537692)
Sufwan Laundries,1951 W Marquette Rd,41.7719710503471,-87.6733161267566,WEST ENGLEWOOD,False,POINT (-87.6733161267566 41.7719710503471)
123 N. Wacker Gateway Newstands,123 N Wacker Dr,41.8837482169414,-87.6366618383099,LOOP,False,POINT (-87.6366618383099 41.8837482169414)
Peruvian Corner Market,3057 N Kimball Ave,41.9373739373416,-87.7122808534892,AVONDALE,False,POINT (-87.7122808534892 41.9373739373416)
Mobile 2 Go Incorporated,1126 W Argyle St,41.973368385842896,-87.6588819695241,UPTOWN,False,POINT (-87.6588819695241 41.973368385842896)
Ins Market,127 N Dearborn St,41.8838242127101,-87.6292895143421,LOOP,False,POINT (-87.6292895143421 41.8838242127101)
7-Eleven #20187,3554 N Sheffield Ave,41.9470346947806,-87.6544704927178,LAKE VIEW,False,POINT (-87.6544704927178 41.9470346947806)
S & T 79Th Food Mart Inc,2455 W 79Th St,41.7498980787978,-87.6850551412985,ASHBURN,False,POINT (-87.6850551412985 41.7498980787978)
Walgreens #03950,4343 N Kedzie Ave,41.9606458833312,-87.7080815091751,IRVING PARK,False,POINT (-87.7080815091751 41.9606458833312)
Kim'S Corner Food,1371 W Estes Ave,42.0114583780932,-87.6655722715998,ROGERS PARK,False,POINT (-87.6655722715998 42.0114583780932)
Harper Mini Food,4850 S Lake Park,41.806195549526,-87.5895782827317,KENWOOD,False,POINT (-87.5895782827317 41.806195549526)
Abu Halab,3728 W Division St,41.902833234311,-87.720156113838,HUMBOLDT PARK,False,POINT (-87.720156113838 41.902833234311)
Olga'S Delicatessen,3209 W Irving Park Rd,41.9538073163322,-87.7083896758245,IRVING PARK,False,POINT (-87.7083896758245 41.9538073163322)
Dollar Tree,4500 S Damen Ave,41.8108358848942,-87.6754111442156,NEW CITY,False,POINT (-87.6754111442156 41.8108358848942)
Howard Food,2059 W Howard St,42.0193555713688,-87.6826827505467,ROGERS PARK,False,POINT (-87.6826827505467 42.0193555713688)
Galaxy Food And Cellular,2706 E 75Th St,41.760094191655696,-87.5584218634309,SOUTH SHORE,False,POINT (-87.5584218634309 41.760094191655696)
Marathon,2003 N Pulaski Rd,41.9172748673216,-87.726417732306,HERMOSA,False,POINT (-87.726417732306 41.9172748673216)
Walgreens #4233,5600 W Fullerton Ave,41.9240901988349,-87.7660535301608,BELMONT CRAGIN,False,POINT (-87.7660535301608 41.9240901988349)
South Loop Mart Inc.,1912 S State St,41.85616313309271,-87.6273127485853,NEAR SOUTH SIDE,False,POINT (-87.6273127485853 41.85616313309271)
"Bony'S Food Market, Inc.",3059 W Irving Park Rd,41.9538261148338,-87.7055120549407,IRVING PARK,False,POINT (-87.7055120549407 41.9538261148338)
"Supermercado El Pisano, Inc.",1714 W 47Th St,41.8086842479946,-87.6680964522007,NEW CITY,False,POINT (-87.6680964522007 41.8086842479946)
Dollar Tree #4143,2101 E 95Th St Bldg,41.7223904536958,-87.5728791853822,SOUTH DEERING,False,POINT (-87.5728791853822 41.7223904536958)
Expressway Foodmart Inc.,323 W 47Th St,41.8089657832806,-87.6343516512528,FULLER PARK,False,POINT (-87.6343516512528 41.8089657832806)
Marcy'S Mart,2343 W Irving Park Rd,41.9539139032174,-87.687728903568,NORTH CENTER,False,POINT (-87.687728903568 41.9539139032174)
"Supermercado Los Hermanos Rios, Inc.",1757-1759 W 18Th St,41.8576181938438,-87.6709270012642,LOWER WEST SIDE,False,POINT (-87.6709270012642 41.8576181938438)
Green Aesthetics Inc.,1701 N Pulaski Rd,41.9117770414266,-87.7262457295798,HUMBOLDT PARK,False,POINT (-87.7262457295798 41.9117770414266)
Amy Candy Bar,1546 E 55Th St,41.7952984385614,-87.587937796634,HYDE PARK,False,POINT (-87.587937796634 41.7952984385614)
Crater Food & Liquor,1144 N Milwaukee Ave,41.902428673612,-87.665254486648,WEST TOWN,False,POINT (-87.665254486648 41.902428673612)
Bp,3801-3815 W Roosevelt Rd,41.866129089066,-87.7201902786831,NORTH LAWNDALE,False,POINT (-87.7201902786831 41.866129089066)
Chicago News Now #1629,222 S Riverside Plz,41.8785815607215,-87.6385786681057,NEAR WEST SIDE,False,POINT (-87.6385786681057 41.8785815607215)
Chicago News Now #1627,210 S Canal St,41.8789617848084,-87.6397326118439,NEAR WEST SIDE,False,POINT (-87.6397326118439 41.8789617848084)
Sweet Rewards,1648 W 79Th St,41.7504385750826,-87.6653857704044,AUBURN GRESHAM,False,POINT (-87.6653857704044 41.7504385750826)
Family Dollar #10079,4524-4526 S Ashland,41.8114597400399,-87.665192162126,NEW CITY,False,POINT (-87.665192162126 41.8114597400399)
Hyde Park Golo,123 E 51St St,41.8019079886181,-87.6215609943117,WASHINGTON PARK,False,POINT (-87.6215609943117 41.8019079886181)
Carniceria Los Cuates,4531-35 W Marquette Rd,41.7711072684816,-87.7359157141494,WEST LAWN,False,POINT (-87.7359157141494 41.7711072684816)
Kudus Health Food Store,8513 S Cottage Grove Ave,41.7398456498141,-87.6047667657608,CHATHAM,False,POINT (-87.6047667657608 41.7398456498141)
Kudus Health Food Store,8515 S Cottage Grove Bldg,41.7397895629051,-87.6047650152191,CHATHAM,False,POINT (-87.6047650152191 41.7397895629051)
H & H Family Food Mart,958 W 73Rd St,41.76159906999791,-87.649112908833,ENGLEWOOD,False,POINT (-87.649112908833 41.76159906999791)
"Abu Hasan Gas & Mini Mart, Inc.",8721 S Cottage Grove Ave,41.7359744629433,-87.6046584099195,CHATHAM,False,POINT (-87.6046584099195 41.7359744629433)
Garfield Super Saver,48 E Garfield Blvd,41.7947772328494,-87.6239193538545,WASHINGTON PARK,False,POINT (-87.6239193538545 41.7947772328494)
"Fruteria Andys, Inc.",2658 S Trumbull Ave,41.8426957318603,-87.7112279884106,SOUTH LAWNDALE,False,POINT (-87.7112279884106 41.8426957318603)
Monami Gas Inc,1234 N Halsted St,41.9045021071799,-87.648266867804,NEAR NORTH SIDE,False,POINT (-87.648266867804 41.9045021071799)
Walgreens,3514 E 118Th St,41.6810559972963,-87.5383224142414,HEGEWISCH,False,POINT (-87.5383224142414 41.6810559972963)
