DBA Name,Address,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES,Action,Notes,__source_csv
Alrasheed Meat Market Grocery,3255 W 63Rd St,CHICAGO,IL,60629.0,2017-06-19,Out Of Business,,41.7788293153316,-87.7052857405482,ALRASHEED MEAT MARKET GROCERY,3255 W 63RD ST,True,False,False,POINT (-87.7052857405482 41.7788293153316),65.0,CHICAGO LAWN,98279465.1151,66.0,66.0,40073.0998382,,,,,
Citgo,4601-4615 N Pulaski Rd,CHICAGO,IL,60630.0,2017-06-19,Fail,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO REPAIR LEAKY DRAINPIPE UNDERNEATH 3 COMPARTMENT SINK LEAKY FAUCET NECK AT 3 COMPARTMENT SINK.-----------INSTRUCTED TO PROVIDE GREASE INTERCEPTOR/GREASE BOX CONNECTED UNDER 3 COMPARTMENT SINK.------MUST INSTALL EXPOSED HAND SINK WITH HOT AND COLD RUNNING WATER EQUIPPED WITH HAND SOAP AND PAPER TOWEL.,41.9646487004192,-87.7277824631682,CITGO,46014615 N PULASKI RD,True,False,True,POINT (-87.7277824631682 41.9646487004192),13.0,ALBANY PARK,53542230.8191,14.0,14.0,39339.0164387,,,,,
Farmers Food Basket,832 E 63Rd St,CHICAGO,IL,60637.0,2017-06-12,Out Of Business,,41.7805392882681,-87.604556895244,FARMERS FOOD BASKET,832 E 63RD ST,True,False,False,POINT (-87.604556895244 41.7805392882681),41.0,WOODLAWN,57815179.512,42.0,42.0,46936.9592443,,,,,
Walmart Market #5647,570 W Monroe St,CHICAGO,IL,60661.0,2017-06-08,Out Of Business,,41.880658236965296,-87.6425467248066,WALMART MARKET 5647,570 W MONROE ST,True,False,False,POINT (-87.6425467248066 41.880658236965296),27.0,NEAR WEST SIDE,158492466.554,28.0,28.0,53003.5929406,,,,,
Grove Food Mart Inc.,9101 S Cottage Grove Ave,CHICAGO,IL,60619.0,2017-06-08,Pass,,41.72931162912,-87.6044995447211,GROVE FOOD MART INC,9101 S COTTAGE GROVE AVE,True,False,False,POINT (-87.6044995447211 41.72931162912),43.0,CHATHAM,82320670.3112,44.0,44.0,42006.9450094,,,,,
Amir Food Mart,1877 E 71St St,CHICAGO,IL,60649.0,2017-06-07,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN THE FLOORS IN THE REAR OF PREMISES,ALONG WALL BASE AND CORNERS | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE STAINED CEILING TILES NEAR THE FRONT COUNTER,INSTRUCTED TO REPLACE TILES",41.765943200822896,-87.5782865499405,AMIR FOOD MART,1877 E 71ST ST,True,False,False,POINT (-87.5782865499405 41.765943200822896),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,,,,
Fine Food & Liquor,3642 N Ashland Ave,CHICAGO,IL,60613.0,2017-05-31,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: FOUND INTERIOR OF DAIRY COOLER NOT CLEAN. MUST CLEAN AND SANITIZE. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: FOUND NO THERMOMETER FOR DAIRY COOLER. MUST PROVIDE.",41.948268007724096,-87.6690418153828,FINE FOOD LIQUOR,3642 N ASHLAND AVE,True,False,False,POINT (-87.6690418153828 41.948268007724096),5.0,LAKE VIEW,87214799.2728,6.0,6.0,51973.0968677,,,,,
Aldi Inc #64,1767 N Milwaukee Ave,CHICAGO,IL,60647.0,2017-05-31,Out Of Business,,41.9135877900482,-87.6822028354253,ALDI INC 64,1767 N MILWAUKEE AVE,True,False,False,POINT (-87.6822028354253 41.9135877900482),23.0,WEST TOWN,127562904.597,24.0,24.0,55203.7186956,,,,,
Marathon,2800 W 63Rd St,CHICAGO,IL,60629.0,2017-05-31,Out Of Business,,41.7792245323867,-87.6934564410327,MARATHON,2800 W 63RD ST,True,False,False,POINT (-87.6934564410327 41.7792245323867),65.0,CHICAGO LAWN,98279465.1151,66.0,66.0,40073.0998382,,,,,
Throop Food Inc,1301 W 111Th St,CHICAGO,IL,60643.0,2017-05-30,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NO ATTACHED DRAIN BOAARD AT 3- COMP SINK.MUST INSTALL | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: 030, 015, 010 (A), 005 (A)  Inspector Comments: OBSERVED EXCESSIVE CLUTTER INSIDE SIDE STORAGE/ HOT WATER HEATER AREA ROOM. MUST REMOVE ANYTHING NOT USING FOR BUSINESS, UNUSED MEAT SLICER,ETC. MUST ORGANIZE STORAGE OFF FLOORS WALLS TO PREVENT PEST HARBORAGE AREA.",41.6921001226938,-87.6546579104165,THROOP FOOD INC,1301 W 111TH ST,True,False,False,POINT (-87.6546579104165 41.6921001226938),74.0,MORGAN PARK,91877340.6988,75.0,75.0,46396.419362,,,,,
Centro Market,5153-59 S Kedzie Ave,CHICAGO,IL,60632.0,2017-05-25,Out Of Business,,41.7992570437077,-87.7035747065583,CENTRO MARKET,515359 S KEDZIE AVE,True,False,False,POINT (-87.7035747065583 41.7992570437077),62.0,GAGE PARK,61284896.1132,63.0,63.0,32294.1959107,,,,,
New American Mini Food Mart,1047 W Granville Ave,CHICAGO,IL,60660.0,2017-05-25,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE CARDBOARDS FROM FLOORS AND SHELVES,SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT SURFACE,ALSO REMOVE NEWES PAPER FROM SHELVES THROUGHOUT | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THREE COMPARTMENT SINK USED FOR MOP SINK DEBRIS INSIDE COMPARTMENT INSTRUCTED TO CLEAN AND MAINTAIN | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  DEBRIS AND DUST UNDER THE SHELVES INSIDE REAR STORAGE,SWEEP FLOOR AND MAINTAIN.ELEVATE ITEMS 6""OFF THE FLOOR.",41.9944786968613,-87.6574158059852,NEW AMERICAN MINI FOOD MART,1047 W GRANVILLE AVE,True,False,False,POINT (-87.6574158059852 41.9944786968613),76.0,EDGEWATER,48449990.8397,77.0,77.0,31004.8309456,,,,,
Lakeview Food & Liquor,4106 N Sheridan Rd,CHICAGO,IL,60613.0,2017-05-22,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: FOUND INTERIOR OF REACH IN COOLERS NOT CLEAN. MUST CLEAN AND SANITIZE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND NO BACKFLOW PREBVENTION DEVICE AT MOP SINK FAUCET. MUST PROVIDE.",41.9570402995132,-87.6547628922013,LAKEVIEW FOOD LIQUOR,4106 N SHERIDAN RD,True,False,False,POINT (-87.6547628922013 41.9570402995132),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,,,,
Mellos Peanut Company,1880 W Fullerton Ave,CHICAGO,IL,60614.0,2017-05-17,Fail,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: MUST INSTALL HAND SINK IN UTENSIL WASHING AND REPACKAGING AREA, WITH HOT & COLD WATER, WITH DRYING DEVICE OR PAPER TOWELS, AND MAINTAIN. CRITICAL VIOLATION 7-38-030. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED EXTERIOR FRONT DOOR NOT RODENT PROOFED, 1/4"" GAP AT TOP, BOTTOM AND DOWN THE MIDDLE OF THE DOOR. INSTRUCTED TO INSTALL PROPER THRESHOLD TO PREVENT RODENT ENTRY. ALSO, NO PEST CONTROL LOG BOOK AVAILABLE FOR LOCATION DURING INSPECTION. INSTRUCTED TO PROVIDE LOG BOOK ON SITE AT ALL TIMES AND MAINTAIN. SERIOUS VIOLATION 7-38-020. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: OBSERVED NO 3-COMP SINK ON PREMISES TO CLEAN SMALL WARES FOR OPEN CHOCOLATES. INSTRUCTED TO INSTALL 3-COMP SINK WITH ATTACH METAL DRAIN BOARD AND GREASE TRAP, TO WASH, RINSE AND SANITIZE SMALL WARES. SERIOUS VIOLATION 7-38-030 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REMOVE CARPET IN DRY STORAGE AREA, WHERE FOOD AND BEVERAGES ARE STORED, DETAIL CLEAN FLOORS THROUGHOUT PREMISES, DIRT AND DEBRIS PRESENT. INSTRUCTED TO MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR ALL UNFINISHED WALLS AND INSTALL CEILING TILES THROUGHOUT PREMISES WHERE NEEDED AND MAINTAIN.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAK FROM BACK FLOW PREVENTER DEVICE AT MOP SINK. REPAIR VENTILATION FANS IN BOTH TOILET ROOMS IN REAR. INSTRUCTED TO MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE CLUTTER FROM OFFICES IN REAR, INSTRUCTED TO ELEVATE ITEMS 6"" OFF FLOORS TO PREVENT RODENT HARBORAGE AND MAINTAIN. | 70. NO SMOKING REGULATIONS - Comments: MUST POST 'NO SMOKING' SIGNS AT ALL ENTRANCES AND MAINTAIN. CLEAN INDOOR AIR ORDNANCE 7-32-020(B).",41.9251629992003,-87.6756991200363,MELLOS PEANUT COMPANY,1880 W FULLERTON AVE,True,False,True,POINT (-87.6756991200363 41.9251629992003),21.0,LOGAN SQUARE,100057566.7,22.0,22.0,49213.4217488,,,,,
Walmart Express #3065,3636 N Broadway,CHICAGO,IL,60613.0,2017-05-12,Out Of Business,,41.9483549695483,-87.6480417336931,WALMART EXPRESS 3065,3636 N BROADWAY,True,False,False,POINT (-87.6480417336931 41.9483549695483),5.0,LAKE VIEW,87214799.2728,6.0,6.0,51973.0968677,,,,,
Jalisco Products & Spices Corp.,2488 - 2490 S Blue Island Ave,CHICAGO,IL,60608.0,2017-05-11,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: NO LIGHT SHIELDS PROVIDED ON THE LIGHT FIXTURE LOCATED ABOVE THE 3 COMPARTMENT SINK. MUST INSTALL.",41.8472917922987,-87.6793210837728,JALISCO PRODUCTS SPICES CORP,2488 2490 S BLUE ISLAND AVE,True,False,False,POINT (-87.6793210837728 41.8472917922987),30.0,LOWER WEST SIDE,81550723.6377,31.0,31.0,43229.3727036,,,,,
K Dollar Store,2100-2106 E 71St St,CHICAGO,IL,60649.0,2017-05-11,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REMOVE CHIP PAINT INSIDE ALL STORAGE CLOSETS IN REAR OF PREMISES,INSTRUCTED TO REMPOVE CHIP PAINT",41.76637350629311,-87.5737967771474,K DOLLAR STORE,21002106 E 71ST ST,True,False,False,POINT (-87.5737967771474 41.76637350629311),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,,,,
Englewood Citgo,1356 W 87Th St,CHICAGO,IL,60620.0,2017-05-08,Out Of Business,,41.7359732880763,-87.6580683786135,ENGLEWOOD CITGO,1356 W 87TH ST,True,False,False,POINT (-87.6580683786135 41.7359732880763),70.0,AUBURN GRESHAM,105065353.602,71.0,71.0,46757.7217161,,,,,
All Star Food & Liquor,2911-2913 S Archer Ave,CHICAGO,IL,60608.0,2017-05-04,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN FOOD STORAGE SHELVES TO REMOVE DUST BUILD UP. CORRECT AND MAINTAIN.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS THROUGH OUT TO REMOVE DUST AND DEBRIS CLEAN AND MAINTAIN  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ALL UNNECESSARY CLUTTER IN REAR AREA MUST BE REMOVED. CORRECT AND MAINTAIN",41.8414840391481,-87.6580219775617,ALL STAR FOOD LIQUOR,29112913 S ARCHER AVE,True,False,False,POINT (-87.6580219775617 41.8414840391481),59.0,BRIDGEPORT,58291519.2767,60.0,60.0,32732.7183268,,,,,
Midway Airport Concessionares,5800 S Cicero Ave,CHICAGO,IL,60638.0,2017-05-04,Out Of Business,,41.7876524285423,-87.7415597445818,MIDWAY AIRPORT CONCESSIONARES,5800 S CICERO AVE,True,False,False,POINT (-87.7415597445818 41.7876524285423),55.0,GARFIELD RIDGE,117890778.429,56.0,56.0,60080.4479704,,,,,
Laramie Mini Market Inc.,338 S Laramie Ave,CHICAGO,IL,60644.0,2017-05-02,Out Of Business,,41.8755691737192,-87.7550325871563,LARAMIE MINI MARKET INC,338 S LARAMIE AVE,TRUE,False,False,POINT (-87.7550325871563 41.8755691737192),24.0,AUSTIN,199254203.427,25.0,25.0,75226.4749167,False,,,,
Chente Foods,2488 S Blue Island Ave,CHICAGO,IL,60608.0,2017-04-26,Out Of Business,,41.8472917922987,-87.6793210837728,CHENTE FOODS,2488 S BLUE ISLAND AVE,True,False,False,POINT (-87.6793210837728 41.8472917922987),30.0,LOWER WEST SIDE,81550723.6377,31.0,31.0,43229.3727036,,,,,
Hyde Park Food & Liquor,126-128 E 51St St,CHICAGO,IL,60615.0,2017-04-21,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REPLACE ALL SOILED CARDBOARD TRAYS ON CHIP DISPLAY SHELVES | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: : CLEAN INTERIOR AND EXTERIOR OF ALL SHELVES UNDER AND BEHIND FRONT COUNTER(DEBRIS, CIGARETTE BUTTS AND ASHES), BASES OF REACH-IN COOLERS AND FREEZERS | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS UNDER ALL SHELVING UNITS, ALONG WALLS AND IN ALL CORNERS IN SALES AND STORAGE AREAS(DEBRIS, CIGARETTE BUTTS AND ASHES",41.8021305429259,-87.6213850791201,HYDE PARK FOOD LIQUOR,126128 E 51ST ST,True,False,False,POINT (-87.6213850791201 41.8021305429259),37.0,GRAND BOULEVARD,48492503.1554,38.0,38.0,28196.8371573,,,,,
"Slamdunk Food Mart, Inc.",1525 W Irving Park Rd,CHICAGO,IL,60613.0,2017-04-21,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: FOUND SINKS NOT CLEAN. MUST CLEAN AND SANITIZE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND NO GREASE TRAP AT 3 COMPARTMENT SINK. MUST PROVIDE.  EXPOSED HAND SINK NOT FASTENED TO WALL PROPERLY. MUST REPAIR.  FOUND NO BACKFLOW PREVENTION AT MOP SINK FAUCET. MUST PROVIDE.",41.954186029405506,-87.668625660656,SLAMDUNK FOOD MART INC,1525 W IRVING PARK RD,True,False,False,POINT (-87.668625660656 41.954186029405506),5.0,LAKE VIEW,87214799.2728,6.0,6.0,51973.0968677,,,,,
Best Western River North Hotel,125 W Ohio St,CHICAGO,IL,60654.0,2017-04-18,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: FOUND SLIGHT GRAYISH BUILD-UP AT THE ICE CHUTES ON BOTH ICE MACHINES LOCATED ON THE 3RD AND 4TH FLOORS EAST BUILDING.MUST CLEAN, SANITIZE AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOUND MISSING CELING TILES IN FRONT OF ALL LADIES STAFF RESTROOM STALLS. MUST PROVIDE AND MAINTAIN.",41.8923036656378,-87.6322686074422,BEST WESTERN RIVER NORTH HOTEL,125 W OHIO ST,True,False,False,POINT (-87.6322686074422 41.8923036656378),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,
Everything 4 Less Inc.,6900 S Artesian Ave,CHICAGO,IL,60629.0,2017-04-17,Out Of Business,,41.7682218732,-87.6847067281157,EVERYTHING 4 LESS INC,6900 S ARTESIAN AVE,True,False,False,POINT (-87.6847067281157 41.7682218732),65.0,CHICAGO LAWN,98279465.1151,66.0,66.0,40073.0998382,,,,,
"Neighbor Capital, Llc",3654 W 16Th St,CHICAGO,IL,60623.0,2017-04-17,Out Of Business,,41.8590584843033,-87.7174166318204,NEIGHBOR CAPITAL LLC,3654 W 16TH ST,True,False,False,POINT (-87.7174166318204 41.8590584843033),28.0,NORTH LAWNDALE,89487422.0242,29.0,29.0,44959.4596627,,,,,
Daily Food & Liquor,3958 W Arthington St,CHICAGO,IL,60624.0,2017-04-12,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Inspector Comments: MUST REPAIR OR REPLACE MISSING AND LOOSE FLOOR TILES BEHIND FRONT SERVICE COUNTER,BROKEN CONCRETE FLOOR IN BASEMENT MAKE SMOOTH AND EASILY CLEANABLE..MUST CLEAN FLOOR IN BASEMENT | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Inspector Comments: MUST REPAIR OR REPLACE VENTILATION FAN IN TOILET ROOM NOT WORKING",41.869917909001,-87.7251909196655,DAILY FOOD LIQUOR,3958 W ARTHINGTON ST,True,False,False,POINT (-87.7251909196655 41.869917909001),25.0,WEST GARFIELD PARK,36092848.8151,26.0,26.0,26238.5419796,,,,,
Three Brothers Food Mart,6560 S Western Ave,CHICAGO,IL,60636.0,2017-04-12,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REPLACE ALL HEAVILY STAINED CHIP TRAYS ON SALES FLOOR. REPLACE CRACKED GLASS IN DOORS TO MEAT CASE IN REAR FOOD PREP AREA. REMOVE ALL EXCESSIVE ICE BUILD-UP INSIDE REFRIGERATORS WHERE PRESENT, AND IN ICE CREAM FREEZER IN FRONT BY FRONT DOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  COOKING, HOLDING, AND SERVING NACHOS WITH MEAT AND CHEESE BEHIND FRONT SERVICE COUNTER . INSTRUCTED TO REMOVE THESE ITEMS FROM THIS AREA AND SERVE IT IN THE REAR FOOD PREP AREA WHERE THE HAND WASHING FACILITY IS LOCATED. AN EXPOSED HAND SINK IS REQUIRED BEHIND THE FRONT SERVICE COUNTER IF COOKED FOODS ARE PREPARED, HELD, AND SERVED IN THIS AREA.",41.7738712503042,-87.683643778025,THREE BROTHERS FOOD MART,6560 S WESTERN AVE,True,False,True,POINT (-87.683643778025 41.7738712503042),65.0,CHICAGO LAWN,98279465.1151,66.0,66.0,40073.0998382,,,,,
"Dollar Plus & Food, Inc",157 W 103Rd St,CHICAGO,IL,60628.0,2017-04-12,Pass,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED EXCESSIVE CLUTTER THROUGH OUT BASEMENT STORAGE AREA THAT IS NOT USED FOR BUSINESS,(TIRES,EQUIPMENT,MOTOR OIL,ETC) STORED ALONG WALLS IN BASEMENT. MUST REMOVE ALL THINGS NOT USING TO PREVENT PEST HABORAGE AREA.",41.7069927090928,-87.6281539427419,DOLLAR PLUS FOOD INC,157 W 103RD ST,True,False,False,POINT (-87.6281539427419 41.7069927090928),48.0,ROSELAND,134313706.73,49.0,49.0,56632.7954292,,,,,
Dulcelandia Candy Stores & Yogolandia Yogurt,3251-3253 W 26Th St,CHICAGO,IL,60623.0,2017-04-11,Pass,,41.8443802674045,-87.7070459136152,DULCELANDIA CANDY STORES YOGOLANDIA YOGURT,32513253 W 26TH ST,True,False,False,POINT (-87.7070459136152 41.8443802674045),29.0,SOUTH LAWNDALE,127998297.867,30.0,30.0,49904.0452102,,,,,
Cremeria La Ordena,5958 S Pulaski Rd,CHICAGO,IL,60629.0,2017-04-10,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WATER DAMAGED CEILING TILES, INSTRUCTED TO REPLACE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE HANDSINK DRAINING SLOW, INSTRUCTED TO REPAIR. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED EXCESSIVE AMOUNTS OF CLUTTER IN THE NORTH SIDE GANGWAY, INSTRUCTED TO REMOVE ITEMS NOT BEING USED.",41.784158701334,-87.7230611924303,CREMERIA LA ORDENA,5958 S PULASKI RD,True,False,False,POINT (-87.7230611924303 41.784158701334),64.0,WEST LAWN,82315301.6831,65.0,65.0,41934.4901309,,,,,
Chicago  Lighthouse,1611 W Harrison St Lbby,CHICAGO,IL,60612.0,2017-03-31,Out Of Business,,41.874081988696,-87.66722275935,CHICAGO LIGHTHOUSE,1611 W HARRISON ST LBBY,True,False,False,POINT (-87.66722275935 41.874081988696),27.0,NEAR WEST SIDE,158492466.554,28.0,28.0,53003.5929406,,,,,
Citgo,415-425 S Pulaski Rd,CHICAGO,IL,60624.0,2017-03-23,Out Of Business,,41.8747504470261,-87.7253136968272,CITGO,415425 S PULASKI RD,True,False,False,POINT (-87.7253136968272 41.8747504470261),25.0,WEST GARFIELD PARK,36092848.8151,26.0,26.0,26238.5419796,,,,,
The Good Shepard Enterprise,5108 N Broadway,CHICAGO,IL,60640.0,2017-03-22,Out Of Business,,41.9748585164658,-87.6599758937987,THE GOOD SHEPARD ENTERPRISE,5108 N BROADWAY,True,False,False,POINT (-87.6599758937987 41.9748585164658),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,,,,
"The Fresh Plan, Inc.",411 W North Ave,CHICAGO,IL,60610.0,2017-03-21,Pass,,41.9109981787212,-87.6390404551581,THE FRESH PLAN INC,411 W NORTH AVE,True,False,False,POINT (-87.6390404551581 41.9109981787212),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,
El Rodeo Super Mercado,4101 W 47Th St,CHICAGO,IL,60632.0,2017-03-21,Out Of Business,,41.8077304081017,-87.7260904940538,EL RODEO SUPER MERCADO,4101 W 47TH ST,True,False,False,POINT (-87.7260904940538 41.8077304081017),56.0,ARCHER HEIGHTS,55922505.7212,57.0,57.0,31880.0210295,,,,,
Jerusalem Liquors,3133-3135 W Lawrence Ave,CHICAGO,IL,60625.0,2017-03-17,Pass,,41.9683547002267,-87.7073943249261,JERUSALEM LIQUORS,31333135 W LAWRENCE AVE,True,False,False,POINT (-87.7073943249261 41.9683547002267),13.0,ALBANY PARK,53542230.8191,14.0,14.0,39339.0164387,,,,,
Sunnyside Stop,4501 N Kedzie Ave,CHICAGO,IL,60625.0,2017-03-16,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed floors throughout premises not cleaned: under and around equipment and fixtures and along walls. Instructed facility to clean in detail and maintain.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Observed mop sink has no backflow prevention device.Instructed to install and maintain.",41.9631006198272,-87.7081575354774,SUNNYSIDE STOP,4501 N KEDZIE AVE,True,False,False,POINT (-87.7081575354774 41.9631006198272),13.0,ALBANY PARK,53542230.8191,14.0,14.0,39339.0164387,,,,,
"Danish Gas & Food Mart, Inc",3353-3359 W Harrison St,CHICAGO,IL,60624.0,2017-03-15,Out Of Business,,41.8735218856565,-87.7104864286838,DANISH GAS FOOD MART INC,33533359 W HARRISON ST,True,False,False,POINT (-87.7104864286838 41.8735218856565),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,
Almuflihi Food & Liquor,5404 S Halsted St,CHICAGO,IL,60609.0,2017-03-14,Out Of Business,,41.7958707987497,-87.6453441182214,ALMUFLIHI FOOD LIQUOR,5404 S HALSTED ST,True,False,False,POINT (-87.6453441182214 41.7958707987497),60.0,NEW CITY,134636963.254,61.0,61.0,48133.595961,,,,,
67Th Matathon Inc.,501-511 E 67Th St,CHICAGO,IL,60637.0,2017-03-07,Out Of Business,,41.7729037128276,-87.6129812531677,67TH MATATHON INC,501511 E 67TH ST,True,False,False,POINT (-87.6129812531677 41.7729037128276),41.0,WOODLAWN,57815179.512,42.0,42.0,46936.9592443,,,,,
Addison Liquors,932 W Addison St,CHICAGO,IL,60613.0,2017-03-03,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOUND WALLS WITH CHIPPING PAINT BY 2 COMPARTMENT SINK. MUST PAINT.",41.9473741186222,-87.6531805895359,ADDISON LIQUORS,932 W ADDISON ST,True,False,False,POINT (-87.6531805895359 41.9473741186222),5.0,LAKE VIEW,87214799.2728,6.0,6.0,51973.0968677,,,,,
